name,brand,ram_gb,storage_gb,battery_mah,screen_inches,camera_rear_mp,camera_front_mp,network,os,processor_type,price,url,source
Apple iPhone 17 Pro Max 256 Go / Bleu,Apple,256.0,256.0,4441.0,6.7,48.0,18.0,5G,iOS,Apple,7699.0,https://www.tunisianet.com.tn/smartphone-tunisie/90628-apple-iphone-17-pro-max-256-go-bleu.html,Tunisianet
Apple iPhone 17 Pro Max 256 Go / Silver,Apple,256.0,256.0,4441.0,6.7,48.0,18.0,5G,iOS,Apple,7699.0,https://www.tunisianet.com.tn/smartphone-tunisie/90626-apple-iphone-17-pro-max-256-go-silver.html,Tunisianet
Apple iPhone 17 Pro Max 256 Go / Orange,Apple,256.0,256.0,4441.0,6.7,48.0,18.0,5G,iOS,Apple,7699.0,https://www.tunisianet.com.tn/smartphone-tunisie/90627-apple-iphone-17-pro-max-256-go-orange.html,Tunisianet
Apple iPhone 17 Pro 512 Go / Bleu,Apple,512.0,512.0,4441.0,6.7,48.0,18.0,5G,iOS,Apple,7999.0,https://www.tunisianet.com.tn/smartphone-tunisie/90800-apple-iphone-17-pro-512-go-bleu.html,Tunisianet
Apple iPhone 17 Pro Max 512 Go / Orange,Apple,512.0,512.0,4441.0,6.7,48.0,18.0,5G,iOS,Apple,8899.0,https://www.tunisianet.com.tn/smartphone-tunisie/90803-apple-iphone-17-pro-max-512-go-orange.html,Tunisianet
Apple iPhone 17 Pro Max 512 Go / Bleu,Apple,512.0,512.0,4441.0,6.7,48.0,18.0,5G,iOS,Apple,8899.0,https://www.tunisianet.com.tn/smartphone-tunisie/90804-apple-iphone-17-pro-max-512-go-bleu.html,Tunisianet
Smartphone LESIA YOUNG 1 2Go 16Go - Bleu Foncé,Lesia,2.0,16.0,2500.0,5.5,5.0,2.0,4G,Android 13,Quad Core,159.9,https://www.mytek.tn/smartphone-lesia-young-1-2go-16go-bleu-fonce.html,Mytek
Smartphone LESIA YOUNG 1 2Go 16Go - Vert,Lesia,2.0,16.0,2500.0,5.5,5.0,2.0,4G,Android 13,Quad Core,159.9,https://www.mytek.tn/smartphone-lesia-young-1-2go-16go-vert.html,Mytek
Smartphone LESIA YOUNG 6  4Go 16Go - Noir,Lesia,2.0,16.0,3000.0,6.0,8.0,5.0,3G,Android 13,Octa Core,179.0,https://www.mytek.tn/smartphone-lesia-young-6-2go-16go-noir.html,Mytek
Smartphone LESIA YOUNG 6   4Go 16Go - Gold,Lesia,2.0,16.0,3000.0,6.0,8.0,5.0,3G,Android 13,Octa Core,179.0,https://www.mytek.tn/smartphone-lesia-young-6-2go-16go-gold.html,Mytek
Smartphone Lesia Young 6 2 + 2Go 16Go - Silver,Lesia,2.0,16.0,3000.0,6.1,8.0,5.0,4G,Android 13,Octa Core,179.0,https://www.mytek.tn/smartphone-lesia-young-6-2-2go-16go-silver.html,Mytek
Smartphone LESIA YOUNG 2   4Go 32Go - Purple,Lesia,2.0,32.0,5000.0,6.56,8.0,5.0,4G,Android 13,Octa Core,199.0,https://www.mytek.tn/smartphone-lesia-young-2-4go-32go-purple.html,Mytek
Smartphone LESIA YOUNG 2 4Go 32Go - Vert,Lesia,2.0,32.0,5000.0,6.56,8.0,5.0,4G,Android 13,Octa Core,199.0,https://www.mytek.tn/smartphone-lesia-young-2-4go-32go-vert.html,Mytek
Smartphone LESIA YOUNG 2 4Go 32Go - Dark Bleu,Lesia,2.0,32.0,5000.0,6.56,8.0,5.0,4G,Android 13,Octa Core,199.0,https://www.mytek.tn/smartphone-lesia-young-2-4go-32go-dark-bleu.html,Mytek
Smartphone LESIA YOUNG 3  2+2 Go 32Go - Rose,Lesia,4.0,32.0,5000.0,6.56,5.0,5.0,4G,Android 13,Octa Core,229.9,https://www.mytek.tn/smartphone-lesia-young-3-2-2-go-32go-rose.html,Mytek
Smartphone LESIA YOUNG 3  2+2 Go 32Go - Sky blue,Lesia,4.0,32.0,5000.0,6.56,8.0,5.0,4G,Android 13,Octa Core,229.9,https://www.mytek.tn/smartphone-lesia-young-3-2-2-go-32go-sky-blue.html,Mytek
Smartphone LESIA YOUNG 3  2+2 Go 32Go - Dark bleu,Lesia,4.0,32.0,5000.0,6.56,8.0,5.0,4G,Android 13,Octa Core,229.9,https://www.mytek.tn/smartphone-lesia-young-3-2-2-go-32go-dark-bleu.html,Mytek
Smartphone Lesia Young 9 6Go 32Go 3G - Bleu Foncé,Lesia,6.0,32.0,5000.0,6.56,8.0,5.0,3G,Android 13,Unknown,219.9,https://www.mytek.tn/smartphone-lesia-young-9-6go-32go-6-56-hd-bleu-fonce.html,Mytek
Smartphone Tecno Spark Go 2025 BG6M 2+2Go 64Go - Noir,Tecno,2.0,64.0,5000.0,6.6,108.0,32.0,4G,Android 13,Octa Core,259.0,https://www.mytek.tn/tecno-spark-go-2025-bg6m-2go-64go-noir.html,Mytek
Smartphone Tecno Spark Go 2025 BG6M 2+2Go 64Go - Blanc,Tecno,2.0,64.0,5000.0,6.6,108.0,32.0,4G,Android 13,Octa Core,259.0,https://www.mytek.tn/smartphone-tecno-spark-go-2025-bg6m-2-2go-64go-blanc.html,Mytek
Smartphone Tecno Spark Go 2025 BG6M 2+2Go 64Go - Gris,Tecno,2.0,64.0,5000.0,6.6,108.0,32.0,4G,Android 13,Octa Core,259.0,https://www.mytek.tn/smartphone-tecno-spark-go-2025-bg6m-2-2go-64go-gris.html,Mytek
Smartphone Tecno Spark Go 2025 BG6M 2+2Go 64Go - Bleu,Tecno,2.0,64.0,5000.0,6.6,108.0,32.0,4G,Android 13,Octa Core,259.0,https://www.mytek.tn/smartphone-tecno-spark-go-2025-bg6m-2-2go-64go-bleu.html,Mytek
Smartphone Lesia Bright - 4+4GO/64GO - Gold,Lesia,4.0,64.0,5000.0,6.56,16.0,8.0,4G,Android 13,Octa Core,259.0,https://www.mytek.tn/smartphone-lesia-bright-3-4-4go-64go-gold.html,Mytek
Smartphone Lesia Bright - 4+4GO/64GO - Dark Bleu,Lesia,4.0,64.0,5000.0,6.56,16.0,8.0,4G,Android 13,Octa Core,259.0,https://www.mytek.tn/smartphone-lesia-bright-4-4go-64go-dark-bleu.html,Mytek
Smartphone LESIA Bright 4G  8Go 64Go - Sky blue,Lesia,4.0,64.0,5000.0,6.56,16.0,8.0,4G,Android 13,Octa Core,259.9,https://www.mytek.tn/smartphone-lesia-bright-4g-8go-64go-sky-blue.html,Mytek
Smartphone INFINIX Smart 10 3/64G - TWILIGHT GOLD,Infinix,3.0,64.0,5000.0,6.7,8.0,5.0,4G,Android 15,Octa Core,265.0,https://www.mytek.tn/smartphone-infinix-smart-10-3-64g-twilight-gold.html,Mytek
Smartphone INFINIX Smart 10 3Go 64Go - TITANIUM SILVER,Infinix,3.0,64.0,5000.0,6.7,8.0,5.0,4G,Android 15,Octa Core,265.0,https://www.mytek.tn/smartphone-infinix-smart-10-3go-64go-titanium-silver.html,Mytek
Smartphone INFINIX Smart 10 3Go 64Go - SEELK BLACK,Infinix,3.0,64.0,5000.0,6.7,8.0,5.0,4G,Android 15,Octa Core,265.0,https://www.mytek.tn/smartphone-infinix-smart-10-3go-64go-seelk-black.html,Mytek
Smartphone TECNO KM4 Spark 3/64GO 2025 - Green,Tecno,3.0,64.0,5000.0,6.67,108.0,32.0,4G,Android 15,Unknown,269.0,https://www.mytek.tn/smartphone-tecno-km4-spark-3-64go-2025-green.html,Mytek
Smartphone TECNO KM4 Spark 3/64GO 2025 - White,Tecno,3.0,64.0,5000.0,6.67,108.0,32.0,4G,Android 15,Unknown,269.0,https://www.mytek.tn/smartphone-tecno-km4-spark-3-64go-2025-white.html,Mytek
Smartphone ITEL A50C 2Go + 64Go - Sapphire Black,Itel,2.0,64.0,4000.0,6.56,8.0,5.0,4G,Android 14,Octa Core,269.0,https://www.mytek.tn/smartphone-itel-a50c-2go-64go-sapphire-black.html,Mytek
Smartphone ITEL A50C 2Go + 64Go - Dawn blue,Itel,2.0,64.0,4000.0,6.56,8.0,5.0,4G,Android 14,Octa Core,269.0,https://www.mytek.tn/smartphone-itel-a50c-2go-64go-dawn-blue.html,Mytek
Smartphone XIAOMI Redmi A5 4G 3/64Go - Noir,Xiaomi,3.0,64.0,5200.0,6.88,32.0,20.0,4G,Android 15,Octa Core,289.0,https://www.mytek.tn/smartphone-xiaomi-redmi-a5-4g-3-64go-noir.html,Mytek
Smartphone XIAOMI Redmi A5 4G 3/64Go - Bleu Océan,Xiaomi,3.0,64.0,5200.0,6.88,32.0,20.0,4G,Android 15,Octa Core,289.0,https://www.mytek.tn/smartphone-xiaomi-redmi-a5-4g-3-64go-bleu-ocean.html,Mytek
Smartphone XIAOMI Redmi A5 4G 3Go 64Go  - Vert Lac,Xiaomi,3.0,64.0,5200.0,6.88,32.0,20.0,4G,Android 15,Octa Core,289.0,https://www.mytek.tn/smartphone-xiaomi-redmi-a5-4g-3go-64go-vert-lac.html,Mytek
Smartphone Honor Play 10 3Go 64Go HONOR-PLAY10-BLACK - Noir,Honor,3.0,64.0,5000.0,6.74,50.0,5.0,4G,Android 15,Octa Core,299.0,https://www.mytek.tn/smartphone-honor-play-10-3go-64go-noir.html,Mytek
Smartphone Honor Play 10 3Go 64Go HONOR-PLAY10-CYAN - Cyan,Honor,3.0,64.0,5000.0,6.74,50.0,5.0,4G,Android 15,Octa Core,299.0,https://www.mytek.tn/smartphone-honor-play-10-3go-64go-honor-play10-cyan-cyan.html,Mytek
Smartphone VIVO Y03 8Go 64Go - Noir,Vivo,4.0,64.0,5000.0,6.56,50.0,5.0,4G,Android 14,Octa Core,349.0,https://www.mytek.tn/smartphone-vivo-y03-4go-64go-noir.html,Mytek
Smartphone HONOR X5b 4Go 64Go - Noir,Honor,4.0,64.0,5200.0,6.56,50.0,5.0,4G,Android 14,Octa Core,359.0,https://www.mytek.tn/smartphone-honor-x5b-4go-64go-noir.html,Mytek
Smartphone HONOR X5b 4Go 64Go - Bleu,Honor,4.0,64.0,5200.0,6.56,50.0,5.0,4G,Android 14,Octa Core,359.0,https://www.mytek.tn/smartphone-honor-x5b-4go-64go-bleu.html,Mytek
Smartphone INFINIX Smart 10 4Go 128Go - SEELK BLACK,Infinix,4.0,128.0,5000.0,6.7,8.0,5.0,4G,Android 15,Octa Core,319.0,https://www.mytek.tn/smartphone-infinix-smart-10-4go-128go-seelk-black.html,Mytek
Smartphone INFINIX Smart 10 4Go 128Go - Titanium Silver,Infinix,4.0,128.0,5000.0,6.7,8.0,5.0,4G,Android 15,Octa Core,319.0,https://www.mytek.tn/smartphone-infinix-smart-10-4go-128go-titanium-silver.html,Mytek
Smartphone INFINIX Smart 10 4Go 128Go - Iris Blue,Infinix,4.0,128.0,5000.0,6.7,8.0,5.0,4G,Android 15,Octa Core,319.0,https://www.mytek.tn/smartphone-infinix-smart-10-4go-128go-iris-blue.html,Mytek
Smartphone OSCAL Flat 2 12Go 128Go - Noir,Unknown,4.0,128.0,5000.0,6.56,50.0,12.0,4G,Android 14,Octa Core,329.0,https://www.mytek.tn/smartphone-oscal-flat-2-4go-128go-noir.html,Mytek
Smartphone OSCAL Flat 2 12Go 128Go - Bleu,Unknown,4.0,128.0,5000.0,6.56,50.0,12.0,4G,Android 14,Octa Core,329.0,https://www.mytek.tn/smartphone-oscal-flat-2-4go-128go-bleu.html,Mytek
Smartphone VIVO Y04 8Go 64Go - Or Titane,Vivo,4.0,64.0,5000.0,6.74,50.0,5.0,4G,Android 14,Octa Core,339.0,https://www.mytek.tn/smartphone-vivo-y04-4go-64go-or-titane.html,Mytek
Smartphone VIVO Y04 8Go 64Go - Vert jade,Vivo,4.0,64.0,5000.0,6.74,50.0,5.0,4G,Android 14,Octa Core,339.0,https://www.mytek.tn/smartphone-vivo-y04-4go-64go-vert-jade.html,Mytek
Smartphone XIAOMI Redmi A5 4G 4/128Go - Noir,Xiaomi,4.0,128.0,5200.0,6.88,32.0,20.0,4G,Android 15,Octa Core,345.0,https://www.mytek.tn/smartphone-xiaomi-redmi-a5-4g-4-128go-noir.html,Mytek
Smartphone XIAOMI Redmi A5 4G 4/128Go - Bleu Océan,Xiaomi,4.0,128.0,5200.0,6.88,32.0,20.0,4G,Android 15,Octa Core,345.0,https://www.mytek.tn/smartphone-xiaomi-redmi-a5-4g-4-128go-bleu-ocean.html,Mytek
Smartphone XIAOMI Redmi A5 4G 4/128Go - LAKE GREEN,Xiaomi,4.0,128.0,5200.0,6.88,32.0,20.0,4G,Android 15,Octa Core,345.0,https://www.mytek.tn/smartphone-xiaomi-redmi-a5-4g-4-128go-lake-green.html,Mytek
Smartphone XIAOMI Redmi A5 4G 4/128Go - Sandy Gold,Xiaomi,4.0,128.0,5200.0,6.88,32.0,20.0,4G,Android 15,Octa Core,345.0,https://www.mytek.tn/smartphone-xiaomi-redmi-a5-4g-4-128go-sandy-gold.html,Mytek
Smartphone HONOR X5b Plus 4Go 128Go - Bleu,Honor,4.0,128.0,5200.0,6.56,50.0,5.0,4G,Android 14,Octa Core,399.0,https://www.mytek.tn/smartphone-honor-x5b-plus-4go-128go-bleu.html,Mytek
Smartphone INFINIX Smart 10 4Go 256Go - SEELK BLACK,Infinix,4.0,256.0,5000.0,6.7,8.0,5.0,4G,Android 15,Octa Core,359.0,https://www.mytek.tn/smartphone-infinix-smart-10-4go-256go-seelk-black.html,Mytek
Smartphone INFINIX Smart 10 4Go 256Go - Titanium Silver,Infinix,4.0,256.0,5000.0,6.7,8.0,5.0,4G,Android 15,Octa Core,359.0,https://www.mytek.tn/smartphone-infinix-smart-10-4go-256go-titanium-silver.html,Mytek
Smartphone INFINIX Smart 10 4Go 256Go - Iris Bleu,Infinix,4.0,256.0,5000.0,6.7,8.0,5.0,4G,Android 15,Octa Core,359.0,https://www.mytek.tn/smartphone-infinix-smart-10-4go-256go-iris-bleu.html,Mytek
Smartphone HONOR X5C Plus 4G 4Go 128Go - MIDNIGHT BLACK,Honor,4.0,128.0,5000.0,6.74,50.0,5.0,4G,Android 13,Octa Core,359.0,https://www.mytek.tn/smartphone-honor-x5c-plus-4g-4go-128go-midnight-black.html,Mytek
Smartphone VIVO Y04 8Go 128Go - Vert jade,Vivo,4.0,128.0,5000.0,6.74,50.0,5.0,4G,Android 14,Octa Core,369.0,https://www.mytek.tn/smartphone-vivo-y04-4go-128go-vert-jade.html,Mytek
Smartphone VIVO Y04 8Go 128Go - Or Titane,Vivo,4.0,128.0,5000.0,6.74,50.0,5.0,4G,Android 14,Octa Core,369.0,https://www.mytek.tn/smartphone-vivo-y04-4go-128go-or-titane.html,Mytek
Smartphone SAMSUNG GALAXY A06 4G 8Go 128Go - Noir,Samsung,4.0,128.0,5000.0,6.7,50.0,12.0,4G,Android 15,Octa Core,499.0,https://www.mytek.tn/smartphone-samsung-galaxy-a06-4g-4go-128go-noir.html,Mytek
Smartphone SAMSUNG GALAXY A07 TA 8Go 64Go - Violet Clair,Samsung,8.0,64.0,5000.0,6.7,50.0,12.0,4G,Android 15,Octa Core,379.0,https://www.mytek.tn/smartphone-samsung-galaxy-a07-ta-4go-64go-violet-clair.html,Mytek
Smartphone SAMSUNG GALAXY A07 TA 8Go 64Go - Noir,Samsung,8.0,64.0,5000.0,6.7,50.0,12.0,4G,Android 15,Octa Core,379.0,https://www.mytek.tn/smartphone-samsung-galaxy-a07-ta-4go-64go-noir.html,Mytek
Smartphone SAMSUNG GALAXY A07 TA 8Go 64Go - Vert,Samsung,8.0,64.0,5000.0,6.7,50.0,12.0,4G,Android 15,Octa Core,379.0,https://www.mytek.tn/smartphone-samsung-galaxy-a07-ta-4go-64go-vert.html,Mytek
Smartphone HONOR X5C 4Go 64Go - Bleu,Honor,4.0,64.0,5000.0,6.74,50.0,5.0,4G,Android 15,Octa Core,379.0,https://www.mytek.tn/smartphone-honor-x5c-4go-64go-bleu.html,Mytek
Smartphone HONOR X5C 4Go 64Go - Noir,Honor,4.0,64.0,5000.0,6.74,50.0,5.0,4G,Android 15,Octa Core,379.0,https://www.mytek.tn/smartphone-honor-x5c-4go-64go-noir.html,Mytek
Smartphone OSCAL Flat 2 18Go 256Go - Noir,Unknown,6.0,256.0,5000.0,6.56,50.0,12.0,4G,Android 14,Octa Core,399.0,https://www.mytek.tn/smartphone-oscal-flat-2-6go-256go-noir.html,Mytek
Smartphone OSCAL Flat 2 18Go 256Go - Bleu,Unknown,6.0,256.0,5000.0,6.56,50.0,12.0,4G,Android 14,Octa Core,399.0,https://www.mytek.tn/smartphone-oscal-flat-2-6go-256go-bleu.html,Mytek
Smartphone SAMSUNG GALAXY A05 6Go 128Go - Noir,Samsung,6.0,128.0,5000.0,6.7,50.0,8.0,4G,Android 13,Octa Core,499.0,https://www.mytek.tn/smartphone-samsung-galaxy-a05-6go-128go-noir.html,Mytek
Smartphone INFINIX Hot 50i 4G 6Go 128Go - Purple,Infinix,6.0,128.0,5000.0,6.7,108.0,32.0,4G,Android 14,Octa Core,399.0,https://www.mytek.tn/smartphone-infinix-hot-50i-4g-6go-128go-purple.html,Mytek
Smartphone HONOR X5C Plus 4G 4Go 128Go - OCEAN CYAN,Honor,4.0,128.0,5000.0,6.74,50.0,5.0,4G,Android 15,Octa Core,419.0,https://www.mytek.tn/smartphone-honor-x5c-plus-4g-4go-128go-ocean-cyan.html,Mytek
Smartphone INFINIX Hot 60I 4G 6Go 128Go - Sleek Black,Infinix,6.0,128.0,5000.0,6.7,108.0,32.0,4G,Android 13,Octa Core,419.0,https://www.mytek.tn/smartphone-infinix-hot-60i-4g-6go-128go-sleek-black.html,Mytek
Smartphone INFINIX Hot 60I 4G 6Go 128Go - Titanium Silver,Infinix,6.0,128.0,5000.0,6.7,108.0,32.0,4G,Android 13,Octa Core,419.0,https://www.mytek.tn/smartphone-infinix-hot-60i-4g-6go-128go-titanium-silver.html,Mytek
Smartphone INFINIX Hot 60I 4G 6Go 128Go - Shadow Blue,Infinix,6.0,128.0,5000.0,6.7,108.0,32.0,4G,Android 13,Octa Core,419.0,https://www.mytek.tn/smartphone-infinix-hot-60i-4g-6go-128go-shadow-blue.html,Mytek
Smartphone INFINIX Hot 60I 4G 6Go 128Go - Neon Red,Infinix,6.0,128.0,5000.0,6.7,108.0,32.0,4G,Android 13,Octa Core,419.0,https://www.mytek.tn/smartphone-infinix-hot-60i-4g-6go-128go-neon-red.html,Mytek
Smartphone INFINIX Hot 60I 4G 6Go 128Go - Meadow Green,Infinix,6.0,128.0,5000.0,6.7,108.0,32.0,4G,Android 13,Octa Core,419.0,https://www.mytek.tn/smartphone-infinix-hot-60i-4g-6go-128go-meadow-green.html,Mytek
Smartphone INFINIX Hot 60I 4G 6Go 128Go - Soul Eye Purple,Infinix,6.0,128.0,5000.0,6.7,108.0,32.0,4G,Android 13,Octa Core,419.0,https://www.mytek.tn/smartphone-infinix-hot-60i-4g-6go-128go-soul-eye-purple.html,Mytek
Smartphone XIAOMI Redmi 15C 4Go 128Go - Noir De Minuit,Xiaomi,4.0,128.0,5160.0,6.9,108.0,20.0,4G,Android 15,Octa Core,429.0,https://www.mytek.tn/smartphone-xiaomi-redmi-15c-4go-128go-noir-de-minuit.html,Mytek
Smartphone XIAOMI Redmi 15C 4Go 128Go - Vert Menthe,Xiaomi,4.0,128.0,5160.0,6.9,108.0,20.0,4G,Android 15,Octa Core,429.0,https://www.mytek.tn/smartphone-xiaomi-redmi-15c-4go-128go-vert-menthe.html,Mytek
Smartphone XIAOMI Redmi 15C 4Go 128Go - Bleu Moonlight,Xiaomi,4.0,128.0,5160.0,6.9,108.0,20.0,4G,Android 15,Octa Core,429.0,https://www.mytek.tn/smartphone-xiaomi-redmi-15c-4go-128go-bleu-moonlight.html,Mytek
Smartphone XIAOMI Redmi 15C 4Go 128Go - Orange Twilight,Xiaomi,4.0,128.0,5160.0,6.9,108.0,20.0,4G,Android 15,Octa Core,429.0,https://www.mytek.tn/smartphone-xiaomi-redmi-15c-4go-128go-orange-twilight.html,Mytek
Smartphone SAMSUNG GALAXY A07 TA 8Go 128Go - Violet Clair,Samsung,8.0,128.0,5000.0,6.7,50.0,12.0,4G,Android 15,Octa Core,429.0,https://www.mytek.tn/smartphone-samsung-galaxy-a07-ta-4go-128go-violet-clair.html,Mytek
Smartphone SAMSUNG GALAXY A07 TA 8Go 128Go - Noir,Samsung,8.0,128.0,5000.0,6.7,50.0,12.0,4G,Android 15,Octa Core,429.0,https://www.mytek.tn/smartphone-samsung-galaxy-a07-ta-4go-128go-noir.html,Mytek
Smartphone SAMSUNG GALAXY A07 TA 8Go 128Go - Vert,Samsung,8.0,128.0,5000.0,6.7,50.0,12.0,4G,Android 15,Octa Core,429.0,https://www.mytek.tn/smartphone-samsung-galaxy-a07-ta-4go-128go-vert.html,Mytek
Smartphone HONOR X6b 6Go 128Go - Noir,Honor,6.0,128.0,5200.0,6.56,50.0,5.0,4G,Android 14,Octa Core,539.0,https://www.mytek.tn/smartphone-honor-x6b-6go-128go-noir.html,Mytek
Smartphone INFINIX Hot 60I 5G 4Go 128Go - Vert Mousson,Infinix,4.0,128.0,5000.0,6.75,108.0,32.0,5G,Android 13,Octa Core,449.0,https://www.mytek.tn/smartphone-infinix-hot-60i-5g-4go-128go-vert-mousson.html,Mytek
Smartphone INFINIX Hot 60I 5G 4Go 128Go - Shadow Bleu,Infinix,4.0,128.0,5000.0,6.75,108.0,32.0,5G,Android 13,Octa Core,449.0,https://www.mytek.tn/smartphone-infinix-hot-60i-5g-4go-128go-shadow-bleu.html,Mytek
Smartphone INFINIX Hot 60I 5G 4Go 128Go - Rouge Prune,Infinix,4.0,128.0,5000.0,6.75,108.0,32.0,5G,Android 13,Octa Core,449.0,https://www.mytek.tn/smartphone-infinix-hot-60i-5g-4go-128go-rouge-prune.html,Mytek
Smartphone INFINIX Hot 60I 5G 4Go 128Go - Sleek Black,Infinix,4.0,128.0,5000.0,6.75,108.0,32.0,5G,Android 13,Octa Core,449.0,https://www.mytek.tn/smartphone-infinix-hot-60i-5g-4go-128go-sleek-black.html,Mytek
Smartphone INFINIX Hot 50 FF 8Go 256Go - Gris Titanium,Infinix,8.0,256.0,5000.0,6.78,108.0,32.0,4G,Android 14,Octa Core,579.0,https://www.mytek.tn/smartphone-infinix-hot-50-ff-8go-256go-gris-titanium.html,Mytek
Smartphone VIVO Y19S 12Go 128Go - Silver,Vivo,6.0,128.0,5000.0,6.68,50.0,5.0,4G,Android 14,Octa Core,459.0,https://www.mytek.tn/smartphone-vivo-y19s-12gb-128gb-silver.html,Mytek
Smartphone VIVO Y19s 12Go 128Go - Noir,Vivo,6.0,128.0,5000.0,6.68,50.0,5.0,4G,Android 14,Octa Core,459.0,https://www.mytek.tn/smartphone-vivo-y19s-12go-128go-noir.html,Mytek
Smartphone XIAOMI Redmi 15C 6Go 128Go - Noir De Minuit,Xiaomi,6.0,12.0,5160.0,6.9,108.0,20.0,4G,Android 15,Octa Core,469.0,https://www.mytek.tn/smartphone-xiaomi-redmi-15c-6go-128go-noir-de-minuit.html,Mytek
Smartphone XIAOMI Redmi 15C 6Go 128Go - Vert Menthe,Xiaomi,6.0,12.0,5160.0,6.9,108.0,20.0,4G,Android 15,Octa Core,469.0,https://www.mytek.tn/smartphone-xiaomi-redmi-15c-6go-128go-vert-menthe.html,Mytek
Smartphone XIAOMI Redmi 15C 6Go 128Go - Orange Twilight,Xiaomi,6.0,12.0,5160.0,6.9,108.0,20.0,4G,Android 15,Octa Core,469.0,https://www.mytek.tn/smartphone-xiaomi-redmi-15c-6go-128go-orange-twilight.html,Mytek
Smartphone VIVO Y21D 6Go 128Go - Rouge corail,Vivo,6.0,128.0,5000.0,6.68,50.0,5.0,4G,Android 15,Octa Core,479.0,https://www.mytek.tn/smartphone-vivo-y21d-6go-128go-rouge-corail.html,Mytek
Smartphone VIVO Y21D 6Go 128Go - Vert Jade,Vivo,6.0,128.0,5000.0,6.68,50.0,5.0,4G,Android 15,Octa Core,479.0,https://www.mytek.tn/smartphone-vivo-y21d-6go-128go-vert-jade.html,Mytek
Smartphone OPPO A6x 4Go 128Go - Bleu,OPPO,4.0,128.0,5000.0,6.75,50.0,32.0,4G,Android 13,Octa Core,479.0,https://www.mytek.tn/smartphone-oppo-a6x-4go-128go-bleu.html,Mytek
Smartphone OPPO A6x 4Go 128Go - Violet,OPPO,4.0,128.0,5000.0,6.75,50.0,32.0,4G,Android 13,Octa Core,479.0,https://www.mytek.tn/smartphone-oppo-a6x-4go-128go-violet.html,Mytek
Smartphone OPPO A3x 4Go 128Go - Bleu,OPPO,4.0,128.0,5000.0,6.67,50.0,32.0,4G,Android 14,Octa Core,499.0,https://www.mytek.tn/smartphone-oppo-a3x-4go-128go-bleu.html,Mytek
Smartphone OPPO A3x 4Go 128Go - Rouge Nébuleuse,OPPO,4.0,128.0,5000.0,6.67,50.0,32.0,4G,Android 14,Octa Core,499.0,https://www.mytek.tn/smartphone-oppo-a3x-4go-128go-rouge.html,Mytek
Smartphone SAMSUNG GALAXY A16 8Go 128Go - Noir,Samsung,4.0,128.0,5000.0,6.7,50.0,12.0,4G,Android 14,Octa Core,599.0,https://www.mytek.tn/smartphone-samsung-galaxy-a16-4go-128go-noir.html,Mytek
Smartphone TECNO Spark 30C 5G  4Go 64Go -  Aurora Cloud,Tecno,4.0,64.0,5000.0,6.67,48.0,8.0,5G,Android 14,MediaTek,549.0,https://www.mytek.tn/smartphone-tecno-spark-30c-5g-4go-64go-aurora-cloud.html,Mytek
Smartphone TECNO Spark 30C 5G  4Go 64Go - Azure sky,Tecno,4.0,64.0,5000.0,6.67,48.0,8.0,5G,Android 14,MediaTek,549.0,https://www.mytek.tn/smartphone-tecno-spark-30c-5g-4go-64go-azure-sky.html,Mytek
Smartphone SAMSUNG GALAXY A06 5G 8Go 64Go - Light Green,Samsung,4.0,64.0,5000.0,6.7,50.0,12.0,5G,Android 15,Octa Core,599.0,https://www.mytek.tn/smartphone-samsung-galaxy-a06-5g-4go-64go-light-green.html,Mytek
Smartphone SAMSUNG GALAXY A06 5G 8Go 64Go - Gris,Samsung,4.0,64.0,5000.0,6.7,50.0,8.0,5G,Android 15,Octa Core,599.0,https://www.mytek.tn/smartphone-samsung-galaxy-a06-5g-4go-64go-gris.html,Mytek
Smartphone SAMSUNG GALAXY A06 5G 8Go 64Go - Noir,Samsung,4.0,64.0,5000.0,6.7,50.0,12.0,5G,Android 15,Octa Core,599.0,https://www.mytek.tn/smartphone-samsung-galaxy-a06-5g-4go-64go-noir.html,Mytek
Smartphone HONOR  X6C 12Go 128Go 4G - Cyan,Honor,6.0,128.0,5000.0,6.61,50.0,5.0,4G,Android 15,Octa Core,499.0,https://www.mytek.tn/smartphone-honor-x6c-12go-128go-4g-cyan.html,Mytek
Smartphone HONOR X6C 12Go 128Go 4G - Blanc,Honor,6.0,128.0,5000.0,6.61,50.0,5.0,4G,Android 15,Octa Core,499.0,https://www.mytek.tn/smartphone-honor-x6c-12go-128go-4g-blanc.html,Mytek
Smartphone HONOR X6C 12Go 128Go 4G - Noir,Honor,6.0,128.0,5000.0,6.61,50.0,5.0,4G,Android 15,Octa Core,499.0,https://www.mytek.tn/smartphone-honor-x6c-12go-128go-4g-noir.html,Mytek
Smartphone INFINIX Hot 60 FF 5G 6Go 128Go - Sleek Black,Infinix,6.0,128.0,5000.0,6.7,50.0,8.0,5G,Android 15,Octa Core,529.0,https://www.mytek.tn/smartphone-infinix-hot-60-ff-5g-6go-128go-sleek-black.html,Mytek
Smartphone INFINIX Hot 60 FF 5G 6Go 128Go - Tandra Green,Infinix,6.0,128.0,5000.0,6.7,50.0,8.0,5G,Android 15,Octa Core,529.0,https://www.mytek.tn/smartphone-infinix-hot-60-ff-5g-6go-128go-tandra-green.html,Mytek
