name,brand,ram_gb,storage_gb,battery_mah,screen_inches,camera_rear_mp,camera_front_mp,network,os,processor_type,price,url,source,specs_sum_normalized,value_score,price_tier,ram_per_1k_tnd,storage_per_1k_tnd,battery_per_1k_tnd,camera_rear_per_1k_tnd,camera_total_mp,storage_ram_ratio,battery_per_inch,total_specs_score,is_5g,is_flagship_brand,is_latest_android
Smartphone Xiaomi Redmi Note 14 4G 8Go 256Go - Sand Gold,Xiaomi,8.0,256.0,5000.0,6.67,108.0,32.0,4G,Android 14,Unknown,999.0,https://www.mytek.tn/smartphone-xiaomi-redmi-note-14-4g-8go-256go-sand-gold.html,Mytek,0.4956622019476568,0.4961583603079648,Mid-Range,8.008008008008009,256.2562562562563,5005.005005005005,108.10810810810811,140.0,32.0,749.6251874062968,0.4044401245511563,0,1,1
Smartphone Xiaomi Redmi Note 14 4G 8Go 256Go - Mist Purple,Xiaomi,8.0,256.0,5000.0,6.67,108.0,32.0,4G,Android 14,Unknown,999.0,https://www.mytek.tn/smartphone-xiaomi-redmi-note-14-4g-8go-256go-mist-purple.html,Mytek,0.4956622019476568,0.4961583603079648,Mid-Range,8.008008008008009,256.2562562562563,5005.005005005005,108.10810810810811,140.0,32.0,749.6251874062968,0.4044401245511563,0,1,1
Smartphone Xiaomi Redmi Note 14 4G 8Go 128Go - Océan blue,Xiaomi,8.0,128.0,5000.0,6.67,108.0,32.0,4G,Android 14,Unknown,789.0,https://www.mytek.tn/smartphone-xiaomi-redmi-note-14-8go-128go-ocean-blue.html,Mytek,0.45391399581588904,0.575302909779327,Mid-Range,10.139416983523446,162.23067173637514,6337.135614702154,136.88212927756652,140.0,16.0,749.6251874062968,0.34181781535350464,0,1,1
Smartphone INFINIX Hot 60 Pro Plus 4G 8+8Go 256Go - Sleek Black,Infinix,8.0,256.0,5000.0,6.78,108.0,32.0,4G,Android 15,Octa Core,799.0,https://www.mytek.tn/smartphone-infinix-hot-60-pro-plus-4g-8-8go-256go-sleek-black.html,Mytek,0.5053113247546743,0.6324296930596675,Mid-Range,10.012515644555695,320.40050062578223,6257.822277847309,135.16896120150187,140.0,32.0,737.4631268436578,0.4073348613932616,0,0,1
Smartphone INFINIX Hot 60 Pro Plus 4G 8+8Go 256Go - Titanium Silver,Infinix,8.0,256.0,5000.0,6.78,108.0,32.0,4G,Android 15,Octa Core,799.0,https://www.mytek.tn/smartphone-infinix-hot-60-pro-plus-4g-8-8go-256go-titanium-silver.html,Mytek,0.5053113247546743,0.6324296930596675,Mid-Range,10.012515644555695,320.40050062578223,6257.822277847309,135.16896120150187,140.0,32.0,737.4631268436578,0.4073348613932616,0,0,1
Smartphone INFINIX Hot 60 Pro Plus 4G 8+8Go 256Go - Misty Violet,Infinix,8.0,256.0,5000.0,6.78,108.0,32.0,4G,Android 15,Octa Core,799.0,https://www.mytek.tn/smartphone-infinix-hot-60-pro-plus-4g-8-8go-256go-misty-violet.html,Mytek,0.5053113247546743,0.6324296930596675,Mid-Range,10.012515644555695,320.40050062578223,6257.822277847309,135.16896120150187,140.0,32.0,737.4631268436578,0.4073348613932616,0,0,1
Smartphone INFINIX Hot 60 Pro Plus 4G 8+8Go 256Go - Coral Tides,Infinix,8.0,256.0,5000.0,6.78,108.0,32.0,4G,Android 15,Octa Core,799.0,https://www.mytek.tn/smartphone-infinix-hot-60-pro-plus-4g-8-8go-256go-coral-tides.html,Mytek,0.5053113247546743,0.6324296930596675,Mid-Range,10.012515644555695,320.40050062578223,6257.822277847309,135.16896120150187,140.0,32.0,737.4631268436578,0.4073348613932616,0,0,1
Smartphone INFINIX Hot 60 Pro Plus 4G 8+8Go 256Go - Sonic Yellow,Infinix,8.0,256.0,5000.0,6.78,108.0,32.0,4G,Android 15,Octa Core,799.0,https://www.mytek.tn/smartphone-infinix-hot-60-pro-plus-4g-8-8go-256go-sonic-yellow.html,Mytek,0.5053113247546743,0.6324296930596675,Mid-Range,10.012515644555695,320.40050062578223,6257.822277847309,135.16896120150187,140.0,32.0,737.4631268436578,0.4073348613932616,0,0,1
Smartphone SAMSUNG GALAXY A17 5G 6Go 128Go - Gris,Samsung,6.0,128.0,5000.0,6.7,50.0,12.0,5G,Android 15,Octa Core,799.0,https://www.mytek.tn/smartphone-samsung-galaxy-a17-5g-6go-128go-gris.html,Mytek,0.3368748859749216,0.42162063326022725,Mid-Range,7.509386733416771,160.20025031289111,6257.822277847309,62.57822277847309,62.0,21.333333333333332,746.2686567164179,0.24047305072700625,1,1,1
Smartphone SAMSUNG GALAXY A17 5G 6Go 128Go - Bleu,Samsung,6.0,128.0,5000.0,6.7,50.0,12.0,5G,Android 15,Octa Core,799.0,https://www.mytek.tn/smartphone-samsung-galaxy-a17-5g-6go-128go-bleu.html,Mytek,0.3368748859749216,0.42162063326022725,Mid-Range,7.509386733416771,160.20025031289111,6257.822277847309,62.57822277847309,62.0,21.333333333333332,746.2686567164179,0.24047305072700625,1,1,1
Smartphone SAMSUNG GALAXY A17 5G 6Go 128Go - Noir,Samsung,6.0,128.0,5000.0,6.7,50.0,12.0,5G,Android 15,Octa Core,799.0,https://www.mytek.tn/smartphone-samsung-galaxy-a17-5g-6go-128go-noir.html,Mytek,0.3368748859749216,0.42162063326022725,Mid-Range,7.509386733416771,160.20025031289111,6257.822277847309,62.57822277847309,62.0,21.333333333333332,746.2686567164179,0.24047305072700625,1,1,1
Smartphone HONOR X7D 5G  8Go 256Go - Desert Gold,Honor,8.0,256.0,5000.0,6.77,50.0,5.0,5G,Android 15,Snapdragon,799.0,https://www.mytek.tn/smartphone-honor-x7d-5g-8go-256go-desert-gold.html,Mytek,0.3611114821995686,0.4519542956189845,Mid-Range,10.012515644555695,320.40050062578223,6257.822277847309,62.57822277847309,55.0,32.0,738.5524372230428,0.2913345240113452,1,0,1
Smartphone HONOR X7D 5G  8Go 256Go - Meteor Silver,Honor,8.0,256.0,5000.0,6.77,50.0,5.0,5G,Android 15,Snapdragon,799.0,https://www.mytek.tn/smartphone-honor-x7d-5g-8go-256go-meteor-silver.html,Mytek,0.3611114821995686,0.4519542956189845,Mid-Range,10.012515644555695,320.40050062578223,6257.822277847309,62.57822277847309,55.0,32.0,738.5524372230428,0.2913345240113452,1,0,1
Smartphone HONOR X7D 5G  8Go 256Go - Velvet Black,Honor,8.0,256.0,5000.0,6.77,50.0,5.0,5G,Android 15,Snapdragon,799.0,https://www.mytek.tn/smartphone-honor-x7d-5g-8go-256go-velvet-black.html,Mytek,0.3611114821995686,0.4519542956189845,Mid-Range,10.012515644555695,320.40050062578223,6257.822277847309,62.57822277847309,55.0,32.0,738.5524372230428,0.2913345240113452,1,0,1
Smartphone Xiaomi Redmi Note 14  5G  6Go 128Go - Coral Green,Xiaomi,6.0,128.0,5000.0,6.67,108.0,32.0,5G,Android 14,Unknown,919.0,https://www.mytek.tn/smartphone-xiaomi-redmi-note-14-6go-128go-vert-corail.html,Mytek,0.4532604010446472,0.4932104472738272,Mid-Range,6.528835690968443,139.28182807399347,5440.69640914037,117.51904243743199,140.0,21.333333333333332,749.6251874062968,0.3408374231966419,1,1,1
Smartphone Xiaomi Redmi Note 14 5G 6Go 128Go - Lavender Purple,Xiaomi,6.0,128.0,5000.0,6.67,108.0,32.0,5G,Android 14,Unknown,919.0,https://www.mytek.tn/smartphone-xiaomi-redmi-note-14-5g-6go-128go-lavender-violet.html,Mytek,0.4532604010446472,0.4932104472738272,Mid-Range,6.528835690968443,139.28182807399347,5440.69640914037,117.51904243743199,140.0,21.333333333333332,749.6251874062968,0.3408374231966419,1,1,1
Smartphone Xiaomi Redmi Note 14  5G  6Go 128Go - Midnight Black,Xiaomi,6.0,128.0,5000.0,6.67,50.0,32.0,5G,Android 14,MediaTek,919.0,https://www.mytek.tn/smartphone-xiaomi-redmi-note-14-5g-6go-128go-noir-de-minuit.html,Mytek,0.40368775147199765,0.43926849996952955,Mid-Range,6.528835690968443,139.28182807399347,5440.69640914037,54.406964091403694,82.0,21.333333333333332,749.6251874062968,0.2813502437094624,1,1,1
Smartphone OPPO A76 6Go 128Go - Bleu,OPPO,6.0,128.0,5000.0,6.56,50.0,32.0,4G,Android 11,Octa Core,979.0,https://www.mytek.tn/smartphone-oppo-a76-6go-128go-bleu.html,Mytek,0.39403862866498,0.4024909383707661,Mid-Range,6.128702757916241,130.74565883554646,5107.252298263535,51.07252298263534,82.0,21.333333333333332,762.1951219512196,0.2784555068673571,0,0,0
Smartphone OPPO A5 4G 8Go 256Go - Vert aurore,OPPO,8.0,256.0,5000.0,6.67,50.0,32.0,4G,Android 13,Snapdragon,899.0,https://www.mytek.tn/smartphone-oppo-a5-4g-8go-256go-vert-aurore.html,Mytek,0.44608955237500725,0.4962063986373829,Mid-Range,8.898776418242491,284.7608453837597,5561.735261401557,55.61735261401557,82.0,32.0,749.6251874062968,0.3449529450639768,0,0,1
Smartphone OPPO A5 4G 8Go 256Go - Blanc brumeux,OPPO,8.0,256.0,5000.0,6.67,50.0,32.0,4G,Android 13,Snapdragon,899.0,https://www.mytek.tn/smartphone-oppo-a5-4g-8go-256go-blanc-brumeux.html,Mytek,0.44608955237500725,0.4962063986373829,Mid-Range,8.898776418242491,284.7608453837597,5561.735261401557,55.61735261401557,82.0,32.0,749.6251874062968,0.3449529450639768,0,0,1
Smartphone OPPO A5 5G 6Go 128Go - Vert,OPPO,6.0,128.0,5000.0,6.67,50.0,32.0,5G,Android 13,Octa Core,899.0,https://www.mytek.tn/smartphone-oppo-a5-5g-6go-128go-vert.html,Mytek,0.40368775147199765,0.44904088039154355,Mid-Range,6.674082313681868,142.38042269187986,5561.735261401557,55.61735261401557,82.0,21.333333333333332,749.6251874062968,0.2813502437094624,1,0,1
Smartphone OPPO A5 5G 6Go 128Go - Blanc,OPPO,6.0,128.0,5000.0,6.67,50.0,32.0,5G,Android 13,MediaTek,899.0,https://www.mytek.tn/smartphone-oppo-a5-5g-6go-128go-blanc.html,Mytek,0.40368775147199765,0.44904088039154355,Mid-Range,6.674082313681868,142.38042269187986,5561.735261401557,55.61735261401557,82.0,21.333333333333332,749.6251874062968,0.2813502437094624,1,0,1
Smartphone XIAOMI Redmi Note 14S  8Go 256Go -  Midnight Black,Xiaomi,8.0,256.0,5000.0,6.67,200.0,16.0,5G,Android 13,Octa Core,999.0,https://www.mytek.tn/smartphone-xiaomi-redmi-note-14s-8go-256go-midnight-black.html,Mytek,0.5187391250245799,0.5192583834079878,Mid-Range,8.008008008008009,256.2562562562563,5005.005005005005,200.20020020020021,216.0,32.0,749.6251874062968,0.4654657655767973,1,1,1
Smartphone XIAOMI Redmi Note 14S  8Go 256Go - AURORA PURPLE,Xiaomi,8.0,256.0,5000.0,6.67,200.0,16.0,5G,Android 13,Octa Core,999.0,https://www.mytek.tn/smartphone-xiaomi-redmi-note-14s-8go-256go-aurora-purple.html,Mytek,0.5187391250245799,0.5192583834079878,Mid-Range,8.008008008008009,256.2562562562563,5005.005005005005,200.20020020020021,216.0,32.0,749.6251874062968,0.4654657655767973,1,1,1
Smartphone Honor 400 Lite 5G 8Go 256Go - Noir,Honor,8.0,256.0,5000.0,6.7,100.0,16.0,5G,Android 15,MediaTek,959.0,https://www.mytek.tn/smartphone-honor-400-lite-5g-8go-256go-noir.html,Mytek,0.4359006185018628,0.45453661991852223,Mid-Range,8.342022940563087,266.9447340980188,5213.76433785193,104.27528675703859,116.0,32.0,746.2686567164179,0.3636911366969052,1,0,1
Smartphone Honor 400 Lite 5G 8Go 256Go - Vert,Honor,8.0,256.0,5000.0,6.7,100.0,16.0,5G,Android 15,MediaTek,979.0,https://www.mytek.tn/smartphone-honor-400-lite-5g-8go-256go-vert.html,Mytek,0.4359006185018628,0.44525088713162697,Mid-Range,8.171603677221654,261.49131767109293,5107.252298263535,102.14504596527068,116.0,32.0,746.2686567164179,0.3636911366969052,1,0,1
Smartphone Honor 400 Lite 5G 8Go 256Go - Gris,Honor,8.0,256.0,5000.0,6.7,100.0,16.0,5G,Android 15,MediaTek,979.0,https://www.mytek.tn/smartphone-honor-400-lite-5g-8go-256go-gris.html,Mytek,0.4359006185018628,0.44525088713162697,Mid-Range,8.171603677221654,261.49131767109293,5107.252298263535,102.14504596527068,116.0,32.0,746.2686567164179,0.3636911366969052,1,0,1
Smartphone SAMSUNG GALAXY A17 5G 8Go 256Go - Noir,Samsung,8.0,256.0,5000.0,6.7,50.0,12.0,5G,Android 15,Octa Core,999.0,https://www.mytek.tn/smartphone-samsung-galaxy-a17-5g-8go-256go-noir.html,Mytek,0.3792766868779312,0.3796563432211524,Mid-Range,8.008008008008009,256.2562562562563,5005.005005005005,50.050050050050054,62.0,32.0,746.2686567164179,0.3040757520815206,1,1,1
Smartphone SAMSUNG GALAXY A17 5G 8Go 256Go - Bleu,Samsung,8.0,256.0,5000.0,6.7,50.0,12.0,5G,Android 15,Octa Core,999.0,https://www.mytek.tn/smartphone-samsung-galaxy-a17-5g-8go-256go-bleu.html,Mytek,0.3792766868779312,0.3796563432211524,Mid-Range,8.008008008008009,256.2562562562563,5005.005005005005,50.050050050050054,62.0,32.0,746.2686567164179,0.3040757520815206,1,1,1
Smartphone OPPO A6 PRO 4G 8Go 256Go - Bleu,OPPO,8.0,256.0,5000.0,6.57,50.0,32.0,4G,Android 13,Octa Core,999.0,https://www.mytek.tn/smartphone-oppo-a6-pro-4g-8go-256go-bleu.html,Mytek,0.4373176225504459,0.43775537792837427,Mid-Range,8.008008008008009,256.2562562562563,5005.005005005005,50.050050050050054,82.0,32.0,761.03500761035,0.34232136611660835,0,0,1
Smartphone OPPO A6 PRO 4G 8Go 256Go - Rouge,OPPO,8.0,256.0,5000.0,6.57,50.0,32.0,4G,Android 13,Octa Core,999.0,https://www.mytek.tn/smartphone-oppo-a6-pro-4g-8go-256go-rouge.html,Mytek,0.4373176225504459,0.43775537792837427,Mid-Range,8.008008008008009,256.2562562562563,5005.005005005005,50.050050050050054,82.0,32.0,761.03500761035,0.34232136611660835,0,0,1
Smartphone Lesia Young 1 2Go 16Go Bleu,Lesia,2.0,16.0,2500.0,5.0,5.0,2.0,4G,Android 13,Quad Core,159.0,https://spacenet.tn/smartphone-tunisie/95003-smartphone-lesia-young-1-2go-16go-bleu.html,SpaceNet,0.004892367906066536,0.03076960947211658,Budget,12.578616352201257,100.62893081761005,15723.270440251572,31.446540880503143,7.0,8.0,500.0,0.007338551859099804,0,0,1
Smartphone Lesia Young 1 2Go 16Go Vert,Lesia,2.0,16.0,2500.0,5.0,5.0,2.0,4G,Android 13,Quad Core,159.0,https://spacenet.tn/smartphone-tunisie/95004-smartphone-lesia-young-1-2go-16go-vert.html,SpaceNet,0.004892367906066536,0.03076960947211658,Budget,12.578616352201257,100.62893081761005,15723.270440251572,31.446540880503143,7.0,8.0,500.0,0.007338551859099804,0,0,1
Smartphone Lesia Young 6 2Go 16Go Gold,Lesia,2.0,16.0,3000.0,6.0,5.0,2.0,3G,Android 13,Octa Core,179.0,https://spacenet.tn/smartphone-tunisie/82611-smartphone-lesia-young-6-2go-16go-gold.html,SpaceNet,0.10697948224363456,0.5976507387912545,Budget,11.1731843575419,89.3854748603352,16759.77653631285,27.932960893854748,7.0,8.0,500.0,0.04658537581554262,0,0,1
Smartphone Lesia Young 6 2Go 16Go Silver,Lesia,2.0,16.0,3000.0,6.0,5.0,2.0,3G,Android 13,Octa Core,179.0,https://spacenet.tn/smartphone-tunisie/91526-smartphone-lesia-young-6-2go-16go-silver.html,SpaceNet,0.10697948224363456,0.5976507387912545,Budget,11.1731843575419,89.3854748603352,16759.77653631285,27.932960893854748,7.0,8.0,500.0,0.04658537581554262,0,0,1
Smartphone Lesia Young 6 2Go 16Go Blanc,Lesia,2.0,16.0,3000.0,6.0,5.0,2.0,3G,Android 13,Octa Core,179.0,https://spacenet.tn/smartphone-tunisie/90166-smartphone-lesia-young-6-2go-16go-blanc.html,SpaceNet,0.10697948224363456,0.5976507387912545,Budget,11.1731843575419,89.3854748603352,16759.77653631285,27.932960893854748,7.0,8.0,500.0,0.04658537581554262,0,0,1
Smartphone Lesia Young 6 2Go 16Go Noir,Lesia,2.0,16.0,3000.0,6.0,5.0,2.0,3G,Android 13,Octa Core,179.0,https://spacenet.tn/smartphone-tunisie/82614-smartphone-lesia-young-6-2go-16go-noir.html,SpaceNet,0.10697948224363456,0.5976507387912545,Budget,11.1731843575419,89.3854748603352,16759.77653631285,27.932960893854748,7.0,8.0,500.0,0.04658537581554262,0,0,1
Smartphone Lesia Young 2 2Go 32Go Violet,Lesia,2.0,32.0,5000.0,6.7,8.0,5.0,4G,Android 13,Octa Core,199.0,https://spacenet.tn/smartphone-tunisie/94913-smartphone-lesia-young-2-2go-32go-violet.html,SpaceNet,0.24405355038062063,1.226399750656385,Budget,10.050251256281406,160.8040201005025,25125.628140703517,40.201005025125625,13.0,16.0,746.2686567164179,0.13388527810478557,0,0,1
Smartphone Clever S1 2Go 32Go Vert,Clever,2.0,32.0,5000.0,6.7,50.0,12.0,4G,Android 15,Unknown,199.0,https://spacenet.tn/smartphone-tunisie/96144-smartphone-clever-s1-2go-32go-vert.html,SpaceNet,0.3042565418336121,1.5289273458975483,Budget,10.050251256281406,160.8040201005025,25125.628140703517,251.25628140703517,62.0,16.0,746.2686567164179,0.19154553451504203,0,0,1
Smartphone Clever S1 2Go 32Go Noir,Clever,2.0,32.0,5000.0,6.7,50.0,12.0,4G,Android 15,Unknown,199.0,https://spacenet.tn/smartphone-tunisie/96148-smartphone-clever-s1-2go-32go-noir.html,SpaceNet,0.3042565418336121,1.5289273458975483,Budget,10.050251256281406,160.8040201005025,25125.628140703517,251.25628140703517,62.0,16.0,746.2686567164179,0.19154553451504203,0,0,1
Smartphone Lesia Young 2 2Go 32Go Dark Bleu,Lesia,2.0,32.0,5000.0,6.7,8.0,5.0,4G,Android 13,Octa Core,199.0,https://spacenet.tn/smartphone-tunisie/82834-smartphone-lesia-young-2-2go-32go-dark-bleu.html,SpaceNet,0.24405355038062063,1.226399750656385,Budget,10.050251256281406,160.8040201005025,25125.628140703517,40.201005025125625,13.0,16.0,746.2686567164179,0.13388527810478557,0,0,1
Smartphone Lesia Young 2 2Go 32Go Vert,Lesia,2.0,32.0,5000.0,6.7,8.0,5.0,4G,Android 13,Octa Core,199.0,https://spacenet.tn/smartphone-tunisie/82831-smartphone-lesia-young-2-2go-32go-bleu.html,SpaceNet,0.24405355038062063,1.226399750656385,Budget,10.050251256281406,160.8040201005025,25125.628140703517,40.201005025125625,13.0,16.0,746.2686567164179,0.13388527810478557,0,0,1
Smartphone Lesia Young 3 4Go 32Go Rose,Lesia,4.0,32.0,5000.0,6.7,8.0,5.0,4G,Android 13,Octa Core,209.0,https://spacenet.tn/smartphone-tunisie/90167-smartphone-lesia-young-3-4go-32go-rose.html,SpaceNet,0.24470714515186245,1.170847584458672,Budget,19.138755980861244,153.11004784688996,23923.444976076556,38.27751196172249,13.0,8.0,746.2686567164179,0.1348656702616483,0,0,1
Smartphone Lesia Young 3 4Go 32Go Bleu,Lesia,4.0,32.0,5000.0,6.7,8.0,5.0,4G,Android 13,Octa Core,209.0,https://spacenet.tn/smartphone-tunisie/82821-smartphone-lesia-young-3-2go-32go-bleu.html,SpaceNet,0.24470714515186245,1.170847584458672,Budget,19.138755980861244,153.11004784688996,23923.444976076556,38.27751196172249,13.0,8.0,746.2686567164179,0.1348656702616483,0,0,1
Smartphone Lesia Young 3 4Go 32Go Dark Bleu,Lesia,4.0,32.0,5000.0,6.7,8.0,5.0,4G,Android 13,Octa Core,209.0,https://spacenet.tn/smartphone-tunisie/82615-smartphone-lesia-young-3-2go-32go-dark-bleu.html,SpaceNet,0.24470714515186245,1.170847584458672,Budget,19.138755980861244,153.11004784688996,23923.444976076556,38.27751196172249,13.0,8.0,746.2686567164179,0.1348656702616483,0,0,1
Smartphone Lesia Young 9 6Go 32Go Bleu Foncé,Lesia,6.0,32.0,5000.0,6.7,8.0,5.0,3G,Android 13,Unknown,219.0,https://spacenet.tn/smartphone-tunisie/95822-smartphone-lesia-young-9-6go-32go-bleu-fonce.html,SpaceNet,0.24536073992310428,1.1203686754479647,Budget,27.397260273972602,146.11872146118722,22831.0502283105,36.529680365296805,13.0,5.333333333333333,746.2686567164179,0.13584606241851108,0,0,1
Smartphone Lesia Young 9 6Go 32Go Vert,Lesia,6.0,32.0,5000.0,6.7,8.0,5.0,3G,Android 13,Unknown,219.0,https://spacenet.tn/smartphone-tunisie/95823-smartphone-lesia-young-9-6go-32go-vert.html,SpaceNet,0.24536073992310428,1.1203686754479647,Budget,27.397260273972602,146.11872146118722,22831.0502283105,36.529680365296805,13.0,5.333333333333333,746.2686567164179,0.13584606241851108,0,0,1
Smartphone Vivo Y02t 4Go 64Go Bleu,Vivo,4.0,64.0,5500.0,6.78,50.0,5.0,4G,Android 14,Unknown,229.0,https://spacenet.tn/smartphone-tunisie/58413-smartphone-vivo-y02t-4go-64go-bleu.html,SpaceNet,0.3124269925338435,1.3643100110648188,Budget,17.46724890829694,279.47598253275106,24017.467248908295,218.34061135371178,55.0,16.0,811.2094395280236,0.20863446827863769,0,0,1
Smartphone Lesia Bright 3 4Go 64Go Bleu,Lesia,4.0,64.0,5000.0,6.7,13.0,5.0,4G,Android 13,Octa Core,259.0,https://spacenet.tn/smartphone-tunisie/82616-smartphone-lesia-bright-3-2go-32go-bleu.html,SpaceNet,0.2594177009583087,1.0016127450127748,Budget,15.444015444015443,247.1042471042471,19305.019305019305,50.19305019305019,18.0,16.0,746.2686567164179,0.1556494526892664,0,0,1
Smartphone Lesia Bright 3 4Go 64Go Gold,Lesia,4.0,64.0,5000.0,6.7,13.0,5.0,4G,Android 13,Octa Core,259.0,https://spacenet.tn/smartphone-tunisie/91523-smartphone-lesia-bright-3-4go-64go-gold.html,SpaceNet,0.2594177009583087,1.0016127450127748,Budget,15.444015444015443,247.1042471042471,19305.019305019305,50.19305019305019,18.0,16.0,746.2686567164179,0.1556494526892664,0,0,1
Smartphone Lesia Bright 3 4Go 64Go Dark Bleu,Lesia,4.0,64.0,5000.0,6.7,13.0,5.0,4G,Android 13,Octa Core,259.0,https://spacenet.tn/smartphone-tunisie/82823-smartphone-lesia-young-3-2go-32go-dark-bleu.html,SpaceNet,0.2594177009583087,1.0016127450127748,Budget,15.444015444015443,247.1042471042471,19305.019305019305,50.19305019305019,18.0,16.0,746.2686567164179,0.1556494526892664,0,0,1
Smartphone Infinix Smart 10 3Go 64Go Twilight Gold,INFINIX,3.0,64.0,5000.0,6.7,8.0,5.0,4G,Android 15,Octa Core,265.0,https://spacenet.tn/infinix-smart-10/91358-smartphone-infinix-smart-10-3go-64go-twilight-gold.html,SpaceNet,0.2548173992991835,0.9615750916950321,Budget,11.320754716981131,241.50943396226413,18867.924528301886,30.188679245283016,13.0,21.333333333333332,746.2686567164179,0.15003105148262985,0,0,1
Smartphone Infinix Smart 10 3Go 64Go Bleu,INFINIX,3.0,64.0,5000.0,6.7,8.0,5.0,4G,Android 15,Octa Core,265.0,https://spacenet.tn/infinix-smart-10/91360-smartphone-infinix-smart-10-3go-64go-bleu.html,SpaceNet,0.2548173992991835,0.9615750916950321,Budget,11.320754716981131,241.50943396226413,18867.924528301886,30.188679245283016,13.0,21.333333333333332,746.2686567164179,0.15003105148262985,0,0,1
Smartphone Infinix Smart 10 3Go 64Go Noir,INFINIX,3.0,64.0,5000.0,6.7,8.0,5.0,4G,Android 15,Octa Core,265.0,https://spacenet.tn/infinix-smart-10/91361-smartphone-infinix-smart-10-3go-64go-noir.html,SpaceNet,0.2548173992991835,0.9615750916950321,Budget,11.320754716981131,241.50943396226413,18867.924528301886,30.188679245283016,13.0,21.333333333333332,746.2686567164179,0.15003105148262985,0,0,1
Smartphone Infinix Smart 10 3Go 64Go Silver,INFINIX,3.0,64.0,5000.0,6.7,8.0,5.0,4G,Android 15,Octa Core,265.0,https://spacenet.tn/infinix-smart-10/91362-smartphone-infinix-smart-10-3go-64go-silver.html,SpaceNet,0.2548173992991835,0.9615750916950321,Budget,11.320754716981131,241.50943396226413,18867.924528301886,30.188679245283016,13.0,21.333333333333332,746.2686567164179,0.15003105148262985,0,0,1
Smartphone Itel A90 3Go 64Go Noir,Itel Mobile,3.0,64.0,5000.0,6.6,50.0,8.0,4G,Android 13,Unknown,289.0,https://spacenet.tn/smartphone-tunisie/90305-smartphone-itel-a90-3go-64go-noir.html,SpaceNet,0.29235957203872465,1.011624816742992,Budget,10.380622837370243,221.45328719723184,17301.038062283737,173.01038062283737,58.0,21.333333333333332,757.5757575757576,0.19672639561218452,0,0,1
