model,brand,reference,price_dt,ram_gb,storage_gb,battery_mah,screen_inches,camera_rear_mp,camera_front_mp,network,os,processor_type,color,warranty,in_stock,description,url
Smartphone ZTE V50 DESIGN 4G / 8 Go / 128 Go / Noir,ZTE,ZTE-V50-BK,399.000,8.0,128,5000.0,6.0,,8.0,4G,Android 13,Octa Core,Noir,,Oui,"Smartphone ZTE V50 DESIGN 4G / 8 Go / 128 Go / Noir [ZTE-V50-BK] Double SIM - Écran 6.6"" IPS - Résolution : Full HD+ (1080 x 2408 px) - Processeur : Unisoc T606 Octa-Core, 12 nm - RAM 8 Go (up to 16 Go) - Stockage 128 Go - Slot pour SD carte - Lecteur d'empreinte - Audio : Haut-parleurs stéréo - Triple caméra arrière : (Standard 50 Mpx, Macro 4 Mpx, Lentille de profondeur 2 Mpx) - Flash LED - Caméra Selfie : 8 Mpx - Connectivité 4G - Wi-Fi - NFC - Bluetooth 5.2 - USB Type C - Capacité Batterie :",https://www.tunisianet.com.tn/smartphone-tunisie/73686-smartphone-zte-v50-design-4g-8-go-128-go-noir.html
SMARTPHONE ITEL P55 8/256G / Violet,Itel mobile,ITEL-P55-8/256-PR,399.000,,8,5000.0,6.6,50.0,8.0,4G,Android 13,Octa Core,Violet,1 an,Oui,"-76,000 DT -76,000 DT SMARTPHONE ITEL P55 8/256G / Violet [ITEL-P55-8/256-PR] Double SIM - Ecran :6.6"", 90Hz - Processeur : Unisoc T606 (12 nm) Octa-Core - Mémoire : 8Go (extensible jusqu'à 24G) - Stockage : 256 Go - Appareil photo arrière : 50 MP - Avant : 8 MP - Capacité de Batterie : 5000 mAh Charge rapide 18W - Connectivité : Wifi, 4G, Bluetooth - Android 13 - Capteur d’empreintes digitales - Couleur : Violet - Garantie : 1 an En stock 399,000 DT Prix de base 475,000 DT Prix Ajouter au panie",https://www.tunisianet.com.tn/smartphone-tunisie/75390-smartphone-itel-p55-8256g-violet.html
Smartphone VIVO Y19S / 8 Go / 128 Go / Silver,Vivo,VIVO-Y19S-SL,399.000,8.0,128,5500.0,6.68,50.0,5.0,4G,Android 14,Octa Core,Silver,1 an,Oui,"Smartphone VIVO Y19S / 8 Go / 128 Go / Silver [VIVO-Y19S-SL] Double SIM - Écran 6.68"" LCD (1608 x 720 pixels), 90 Hz - Processeur: Unisoc Tiger T612 , Octa-core, (12 nm) - Système d'exploitation: Android 14, Funtouch 14 - RAM 8 Go (4Go + 4Go Extensible) - Stockage: 128 Go - Appareils Photos Arrière: 50 MP + 0.08 MP - Caméra Frontale: 5 MP - Réseau 4G - Connectivité: Wifi, Bluetooth 5.2 - Batterie: 5500 mAh - Charge rapide 15 W - Double haut-parleurs stéréo - Reconnaissance faciale - Empreinte di",https://www.tunisianet.com.tn/smartphone-tunisie/80017-smartphone-vivo-y19s-8-go-128-go-silver.html
Smartphone VIVO Y19S / 8 Go / 128 Go / Noir,Vivo,VIVO-Y19S-BK,399.000,8.0,128,5500.0,6.68,50.0,5.0,4G,Android 14,Octa Core,Noir,1 an,Oui,"-50,000 DT -50,000 DT Smartphone VIVO Y19S / 8 Go / 128 Go / Noir [VIVO-Y19S-BK] Double SIM - Écran 6.68"" LCD (1608 x 720 pixels), 90 Hz - Processeur: Unisoc Tiger T612 , Octa-core, (12 nm) - Système d'exploitation: Android 14, Funtouch 14 - RAM 8 Go (4Go + 4Go Extensible) - Stockage: 128 Go - Appareils Photos Arrière: 50 MP + 0.08 MP - Caméra Frontale: 5 MP - Réseau 4G - Connectivité: Wifi, Bluetooth 5.2 - Batterie: 5500 mAh - Charge rapide 15 W - Double haut-parleurs stéréo - Reconnaissance fa",https://www.tunisianet.com.tn/smartphone-tunisie/80016-smartphone-vivo-y19s-8-go-128-go-noir.html
Smartphone OSCAL FLAT 2 | 6+12G/256G | NOIR,OSCAL,OSCAL-FLAT2-6-256G-BK,399.000,6.0,256,5000.0,5.6,13.0,8.0,4G,Android 14,Octa Core,NOIR,1 an,Oui,"Smartphone OSCAL FLAT 2 | 6+12G/256G | NOIR [OSCAL-FLAT2-6-256G-BK] Double Sim - Écran LCD IPS 6.56"" HD+ - Résolution : 720 x 1612 px - Taux de rafraîchissement : 90 Hz - Processeur : Octa Core Unisoc T606 (12 nm) - Mémoire RAM : 6Go + 12Go extensible jusqu'à 18 Go - Stockage : 256 Go - Appareil Photo Principale : 13 Mpx - Appareil Photo Frontale : 8.0 Mpx - Connectivité : Wifi, Bluetooth 5.0 - Réseau 4G - Capacité de Batterie : 5000 mAh - Système d'exploitation : DokeOS 4.0 basé sur Android 14 ",https://www.tunisianet.com.tn/smartphone-tunisie/90697-smartphone-oscal-flat-2-612g256g-noir.html
Smartphone OSCAL FLAT 2 | 6+12G/256G | Bleu,OSCAL,OSCAL-FLAT2-6-256G-BL,399.000,6.0,256,5000.0,5.6,13.0,8.0,4G,Android 14,Octa Core,Bleu,1 an,Oui,"Smartphone OSCAL FLAT 2 | 6+12G/256G | Bleu [OSCAL-FLAT2-6-256G-BL] Double Sim - Écran LCD IPS 6.56"" HD+ - Résolution : 720 x 1612 px - Taux de rafraîchissement : 90 Hz - Processeur : Octa Core Unisoc T606 (12 nm) - Mémoire RAM : 6Go + 12Go extensible jusqu'à 18 Go - Stockage : 256 Go - Appareil Photo Principale : 13 Mpx - Appareil Photo Frontale : 8.0 Mpx - Connectivité : Wifi, Bluetooth 5.0 - Réseau 4G - Capacité de Batterie : 5000 mAh - Système d'exploitation : DokeOS 4.0 basé sur Android 14 ",https://www.tunisianet.com.tn/smartphone-tunisie/90698-smartphone-oscal-flat-2-612g256g-bleu.html
SMARTPHONE ITEL P55 8/256G / Gold,Itel mobile,ITEL-P55-8/256-GD,399.000,,8,5000.0,6.6,50.0,8.0,4G,Android 13,Octa Core,Gold,1 an,Oui,"-76,000 DT -76,000 DT SMARTPHONE ITEL P55 8/256G / Gold [ITEL-P55-8/256-GD] Double SIM - Ecran :6.6"", 90Hz - Processeur : Unisoc T606 (12 nm) Octa-Core - Mémoire : 8Go (extensible jusqu'à 24G) - Stockage : 256 Go - Appareil photo arrière : 50 MP - Avant : 8 MP - Capacité de Batterie : 5000 mAh Charge rapide 18W - Connectivité : Wifi, 4G, Bluetooth - Android 13 - Capteur d’empreintes digitales - Couleur : Gold - Garantie : 1 an En stock 399,000 DT Prix de base 475,000 DT Prix Ajouter au panier Fa",https://www.tunisianet.com.tn/smartphone-tunisie/75392-smartphone-itel-p55-8256g-gold.html
SMARTPHONE ITEL P55 8/256G / Bleu,Itel mobile,ITEL-P55-8/256-BL,399.000,,8,5000.0,6.6,50.0,8.0,4G,Android 13,Octa Core,Bleu,1 an,Oui,"-76,000 DT -76,000 DT SMARTPHONE ITEL P55 8/256G / Bleu [ITEL-P55-8/256-BL] Double SIM - Ecran :6.6"", 90Hz - Processeur : Unisoc T606 (12 nm) Octa-Core - Mémoire : 8Go (extensible jusqu'à 24G) - Stockage : 256 Go - Appareil photo arrière : 50 MP - Avant : 8 MP - Capacité de Batterie : 5000 mAh Charge rapide 18W - Connectivité : Wifi, 4G, Bluetooth - Android 13 - Capteur d’empreintes digitales - Couleur : Bleu - Garantie : 1 an En stock 399,000 DT Prix de base 475,000 DT Prix Ajouter au panier Fa",https://www.tunisianet.com.tn/smartphone-tunisie/75393-smartphone-itel-p55-8256g-violet.html
Smartphone ZTE V50 DESIGN 4G / 8 Go / 128 Go / Violet,ZTE,ZTE-V50-PR,399.000,8.0,128,5000.0,6.0,,8.0,4G,Android 13,Octa Core,Violet,,Oui,"Smartphone ZTE V50 DESIGN 4G / 8 Go / 128 Go / Violet [ZTE-V50-PR] Double SIM - Écran 6.6"" IPS - Résolution : Full HD+ (1080 x 2408 px) - Processeur : Unisoc T606 Octa-Core, 12 nm - RAM 8 Go (up to 16 Go) - Stockage 128 Go - Slot pour SD carte - Lecteur d'empreinte - Audio : Haut-parleurs stéréo - Triple caméra arrière : (Standard 50 Mpx, Macro 4 Mpx, Lentille de profondeur 2 Mpx) - Flash LED - Caméra Selfie : 8 Mpx - Connectivité 4G - Wi-Fi - NFC - Bluetooth 5.2 - USB Type C - Capacité Batterie",https://www.tunisianet.com.tn/smartphone-tunisie/73688-smartphone-zte-v50-design-4g-8-go-128-go-violet.html
Smartphone ZTE V50 DESIGN 4G / 8 Go / 128 Go / Vert,ZTE,ZTE-V50-VR,399.000,8.0,128,5000.0,6.0,,8.0,4G,Android 13,Octa Core,Vert,,Oui,"Smartphone ZTE V50 DESIGN 4G / 8 Go / 128 Go / Vert [ZTE-V50-VR] Double SIM - Écran 6.6"" IPS - Résolution : Full HD+ (1080 x 2408 px) - Processeur : Unisoc T606 Octa-Core, 12 nm - RAM 8 Go (up to 16 Go) - Stockage 128 Go - Slot pour SD carte - Lecteur d'empreinte - Audio : Haut-parleurs stéréo - Triple caméra arrière : (Standard 50 Mpx, Macro 4 Mpx, Lentille de profondeur 2 Mpx) - Flash LED - Caméra Selfie : 8 Mpx - Connectivité 4G - Wi-Fi - NFC - Bluetooth 5.2 - USB Type C - Capacité Batterie :",https://www.tunisianet.com.tn/smartphone-tunisie/73687-smartphone-zte-v50-design-4g-8-go-128-go-vert.html
Smartphone Infinix HOT 60i 4G / 6 Go / 128 Go / Meadow Green,Infinix,HOT60I-6-128G-VR,419.000,6.0,128,5160.0,6.7,50.0,8.0,4G,Android 15,MediaTek,Meadow Green,1 an,Oui,"Smartphone Infinix HOT 60i 4G / 6 Go / 128 Go / Meadow Green [HOT60I-6-128G-VR] Double SIM - Écran LCD IPS 6.7"" (720 x 1600 px), 120 Hz - Processeur Mediatek Helio G81 Ultimate (12 nm) - GPU : ARM G52 MC2 - RAM 6 Go - Stockage : 128 Go - Caméra Principal : 50 MP - Caméra Avant : 8 MP - Flash avant + double arrière - Capacité Batterie : 5160 mAh - Chargement Rapide 45 W - Réseau : 4G - Wifi, Bluetooth 5.3 - étanche à la poussière et à l'eau : IP64 - Empreinte digitale latérale - Capteurs : accélé",https://www.tunisianet.com.tn/smartphone-tunisie/88891-smartphone-infinix-hot-60i-4g-6-go-128-go-meadow-green.html
Smartphone Infinix HOT 60i 4G / 6 Go / 128 Go / Purple,Infinix,HOT60I-6-128G-PR,419.000,6.0,128,5160.0,6.7,50.0,8.0,4G,Android 15,MediaTek,Purple,1 an,Oui,"Smartphone Infinix HOT 60i 4G / 6 Go / 128 Go / Purple [HOT60I-6-128G-PR] Double SIM - Écran LCD IPS 6.7"" (720 x 1600 px), 120 Hz - Processeur Mediatek Helio G81 Ultimate (12 nm) - GPU : ARM G52 MC2 - RAM 6 Go - Stockage : 128 Go - Caméra Principal : 50 MP - Caméra Avant : 8 MP - Flash avant + double arrière - Capacité Batterie : 5160 mAh - Chargement Rapide 45 W - Réseau : 4G - Wifi, Bluetooth 5.3 - étanche à la poussière et à l'eau : IP64 - Empreinte digitale latérale - Capteurs : accéléromètr",https://www.tunisianet.com.tn/smartphone-tunisie/88888-smartphone-infinix-hot-60i-4g-6-go-128-go-purple.html
Smartphone Infinix HOT 60i 4G / 6 Go / 128 Go / Neon Red,Infinix,HOT60I-6-128G-RD,419.000,6.0,128,5160.0,6.7,50.0,8.0,4G,Android 15,MediaTek,Neon Red,1 an,Oui,"Smartphone Infinix HOT 60i 4G / 6 Go / 128 Go / Neon Red [HOT60I-6-128G-RD] Double SIM - Écran LCD IPS 6.7"" (720 x 1600 px), 120 Hz - Processeur Mediatek Helio G81 Ultimate (12 nm) - GPU : ARM G52 MC2 - RAM 6 Go - Stockage : 128 Go - Caméra Principal : 50 MP - Caméra Avant : 8 MP - Flash avant + double arrière - Capacité Batterie : 5160 mAh - Chargement Rapide 45 W - Réseau : 4G - Wifi, Bluetooth 5.3 - étanche à la poussière et à l'eau : IP64 - Empreinte digitale latérale - Capteurs : accéléromè",https://www.tunisianet.com.tn/smartphone-tunisie/88889-smartphone-infinix-hot-60i-4g-6-go-128-go-neon-red.html
Smartphone Realme C61 / 6 Go / 128 Go / Gold,realme,REALME-C61-6/128-GD,419.000,6.0,6,5000.0,6.745,,8.0,4G,Android 14,Unisoc,Gold,2 an,Oui,"Smartphone Realme C61 / 6 Go / 128 Go / Gold [REALME-C61-6/128-GD] Double SIM - Écran 6.745"" HD+, (1600 x 720 px), jusqu’à 90 Hz - Processeur: UNISOC T612 , 8 cœurs, (2x A75 1.8 GHz, 6x A55 1.8 GHz) - Mémoire: 6 Go (+ 12 Go de RAM dynamique) - Stockage: 128 Go - Caméra Arriére: 50 MP AI - Caméra Selfie: 8 MP - Réseau 4G - Wi-Fi - Bluetooth 5.0 - Prise casque 3.5 mm - Prise USB Type C - Chargeur 15 W - Batterie 5000 mAh - Système d’exploitation: Android 14 - Couleur Sparkle Gold - Garantie 2 ans ",https://www.tunisianet.com.tn/smartphone-tunisie/80050-smartphone-realme-c61-6-go-128-go-gold.html
Smartphone Realme C61 / 6 Go / 128 Go / Vert,realme,REALME-C61-6/128-VR,419.000,6.0,6,5000.0,6.745,,8.0,4G,Android 14,Unisoc,Vert,2 an,Oui,"Smartphone Realme C61 / 6 Go / 128 Go / Vert [REALME-C61-6/128-VR] Double SIM - Écran 6.745"" HD+, (1600 x 720 px), jusqu’à 90 Hz - Processeur: UNISOC T612 , 8 cœurs, (2x A75 1.8 GHz, 6x A55 1.8 GHz) - Mémoire: 6 Go (+ 12 Go de RAM dynamique) - Stockage: 128 Go - Caméra Arriére: 50 MP AI - Caméra Selfie: 8 MP - Réseau 4G - Wi-Fi - Bluetooth 5.0 - Prise casque 3.5 mm - Prise USB Type C - Chargeur15 W - Batterie 5000 mAh - Système d’exploitation: Android 14 - Couleur Dark Green - Garantie 2 ans En ",https://www.tunisianet.com.tn/smartphone-tunisie/80051-smartphone-realme-c61-6-go-128-go-vert.html
SMARTPHONE HONOR X5C Plus 4Go / 128Go / Cyan,Honor,HONOR-X5CPLUS-4-128G-CY,419.000,4.0,4,5260.0,6.74,50.0,5.0,4G,Android 15,Octa Core,Cyan,1 an,Oui,"SMARTPHONE HONOR X5C Plus 4Go / 128Go / Cyan [HONOR-X5CPLUS-4-128G-CY] Double SIM - Écran LCD TFT 6.74"" - Résolution (720 x 1600 px) - taux de rafraichissement 90 Hz - Processeur : MediaTek Helio G81 Octa-core - Mémoire : 4 Go extensible jusqu’à 8 Go - Stockage : 128 Go - Caméra principale : 50 Mpx (f/1.8) + caméra QVGA 0,08 Mpx - Zoom numérique 10x - Caméra frontale : 5 Mpx (ouverture f/2,2) - Batterie : 5260 mAh - Chargement : 15W - Connectivité : WiFi, Bluetooth 5.1 - Réseau : 4G - Capteurs :",https://www.tunisianet.com.tn/smartphone-tunisie/90683-smartphone-honor-x5c-plus-4go-128go-cyan.html
Smartphone Infinix HOT 60i 4G / 6 Go / 128 Go / Sleek Black,Infinix,HOT60I-6-128G-BK,419.000,6.0,128,5160.0,6.7,50.0,8.0,4G,Android 15,MediaTek,Sleek Black,1 an,Oui,"Smartphone Infinix HOT 60i 4G / 6 Go / 128 Go / Sleek Black [HOT60I-6-128G-BK] Double SIM - Écran LCD IPS 6.7"" (720 x 1600 px), 120 Hz - Processeur Mediatek Helio G81 Ultimate (12 nm) - GPU : ARM G52 MC2 - RAM 6 Go - Stockage : 128 Go - Caméra Principal : 50 MP - Caméra Avant : 8 MP - Flash avant + double arrière - Capacité Batterie : 5160 mAh - Chargement Rapide 45 W - Réseau : 4G - Wifi, Bluetooth 5.3 - étanche à la poussière et à l'eau : IP64 - Empreinte digitale latérale - Capteurs : accélér",https://www.tunisianet.com.tn/smartphone-tunisie/88886-smartphone-infinix-hot-60i-4g-6-go-128-go-sleek-black.html
Smartphone Infinix HOT 60i 4G / 6 Go / 128 Go / Shadow Blue,Infinix,HOT60I-6-128G-BL,419.000,6.0,128,5160.0,6.7,50.0,8.0,4G,Android 15,MediaTek,Shadow Blue,1 an,Oui,"Smartphone Infinix HOT 60i 4G / 6 Go / 128 Go / Shadow Blue [HOT60I-6-128G-BL] Double SIM - Écran LCD IPS 6.7"" (720 x 1600 px), 120 Hz - Processeur Mediatek Helio G81 Ultimate (12 nm) - GPU : ARM G52 MC2 - RAM 6 Go - Stockage : 128 Go - Caméra Principal : 50 MP - Caméra Avant : 8 MP - Flash avant + double arrière - Capacité Batterie : 5160 mAh - Chargement Rapide 45 W - Réseau : 4G - Wifi, Bluetooth 5.3 - étanche à la poussière et à l'eau : IP64 - Empreinte digitale latérale - Capteurs : accélér",https://www.tunisianet.com.tn/smartphone-tunisie/88887-smartphone-infinix-hot-60i-4g-6-go-128-go-shadow-blue.html
SMARTPHONE HONOR X5C Plus 4Go / 128Go / Noir,Honor,HONOR-X5CPLUS-4-128G-BK,419.000,4.0,4,5260.0,6.74,50.0,5.0,4G,Android 15,Octa Core,Noir,1 an,Oui,"SMARTPHONE HONOR X5C Plus 4Go / 128Go / Noir [HONOR-X5CPLUS-4-128G-BK] Double SIM - Écran LCD TFT 6.74"" - Résolution (720 x 1600 px) - taux de rafraichissement 90 Hz - Processeur : MediaTek Helio G81 Octa-core - Mémoire : 4 Go extensible jusqu’à 8 Go - Stockage : 128 Go - Caméra principale : 50 Mpx (f/1.8) + caméra QVGA 0,08 Mpx - Zoom numérique 10x - Caméra frontale : 5 Mpx (ouverture f/2,2) - Batterie : 5260 mAh - Chargement : 15W - Connectivité : WiFi, Bluetooth 5.1 - Réseau : 4G - Capteurs :",https://www.tunisianet.com.tn/smartphone-tunisie/90681-smartphone-honor-x5c-plus-4go-128go-noir.html
Samsung Galaxy A07 / 8 Go / 128 Go / Violet Avec Chargeur secteur et câble,Samsung,SM-A07TA-4-128G-PR,429.000,8.0,128,5000.0,6.7,50.0,8.0,4G,Android 15,Octa Core,Violet Avec Chargeur secteur et câble,1 an,Oui,"Samsung Galaxy A07 / 8 Go / 128 Go / Violet Avec Chargeur secteur et câble [SM-A07TA-4-128G-PR] Ecran 6.7"" PLS LCD HD+ - Résolution : 720 x 1600 pixels - Taux de Rafraichissement : 90 Hz - Processeur Mediatek Helio G99 (6 nm), Octa Core, 2.2GHz, 2GHz - RAM 8 Go (4Go + 4Go Extensible) - Mémoire 128 Go - Appareils Photo : principale : 50MP F1.8 + 2MP F2.4 avec Auto Focus | frontale : 8MP F2.0 - Système d'exploitation : Android 15 - 4G - Wifi - Bluetooth 5.3 - Batterie 5000 mAh - Lecteur d'empreint",https://www.tunisianet.com.tn/smartphone-tunisie/90543-samsung-galaxy-a07-8-go-128-go-violet-avec-chargeur-secteur-et-cable.html
Samsung Galaxy A07 / 8 Go / 128 Go / Noir Avec Chargeur secteur et câble,Samsung,SM-A07TA-4-128G-BK,429.000,8.0,128,5000.0,6.7,50.0,8.0,4G,Android 15,Octa Core,Noir Avec Chargeur secteur et câble,1 an,Oui,"Samsung Galaxy A07 / 8 Go / 128 Go / Noir Avec Chargeur secteur et câble [SM-A07TA-4-128G-BK] Ecran 6.7"" PLS LCD HD+ - Résolution : 720 x 1600 pixels - Taux de Rafraichissement : 90 Hz - Processeur Mediatek Helio G99 (6 nm), Octa Core, 2.2GHz, 2GHz - RAM 8 Go (4Go + 4Go Extensible) - Mémoire 128 Go - Appareils Photo : principale : 50MP F1.8 + 2MP F2.4 avec Auto Focus | frontale : 8MP F2.0 - Système d'exploitation : Android 15 - 4G - Wifi - Bluetooth 5.3 - Batterie 5000 mAh - Lecteur d'empreintes",https://www.tunisianet.com.tn/smartphone-tunisie/90545-samsung-galaxy-a07-8-go-128-go-noir.html
Samsung Galaxy A07 / 8 Go / 128 Go / Vert Avec Chargeur secteur et câble,Samsung,SM-A07TA-4-128G-VR,429.000,8.0,128,5000.0,6.7,50.0,8.0,4G,Android 15,Octa Core,Vert Avec Chargeur secteur et câble,1 an,Oui,"Samsung Galaxy A07 / 8 Go / 128 Go / Vert Avec Chargeur secteur et câble [SM-A07TA-4-128G-VR] Ecran 6.7"" PLS LCD HD+ - Résolution : 720 x 1600 pixels - Taux de Rafraichissement : 90 Hz - Processeur Mediatek Helio G99 (6 nm), Octa Core, 2.2GHz, 2GHz - RAM 8 Go (4Go + 4Go Extensible) - Mémoire 128 Go - Appareils Photo : principale : 50MP F1.8 + 2MP F2.4 avec Auto Focus | frontale : 8MP F2.0 - Système d'exploitation : Android 15 - 4G - Wifi - Bluetooth 5.3 - Batterie 5000 mAh - Lecteur d'empreintes",https://www.tunisianet.com.tn/smartphone-tunisie/90546-samsung-galaxy-a07-8-go-128-go-vert-avec-chargeur-secteur-et-cable.html
Smartphone XIAOMI Redmi 15C / 4GO / 128GO / MIDNIGHT BLACK,Xiaomi,REDMI15C-4-128G-BK,429.000,128.0,128,6000.0,6.9,50.0,8.0,4G,Android 15,Octa Core,MIDNIGHT BLACK,1 an,Oui,"Smartphone XIAOMI Redmi 15C / 4GO / 128GO / MIDNIGHT BLACK [REDMI15C-4-128G-BK] Double SIM - Écran LCD IPS, Dot Drop 6.9"" - Résolution : 720 x 1600 pixels - Protection : verre Corning Gorilla Glass 3 - Taux de rafraîchissement : 120 Hz - Processeur : MediaTek Helio G81-Ultra (12 nm) Octa-Core - Système d'exploitation : Android 15,HyperOS 2 - RAM : 4Go extensible jusqu'à 8Go - Mémoire 128Go - Appareil photo principal 50MP f/1,8 (grand angle) - Caméra frontale 8MP f/2,0 (grand angle) - Empreinte d",https://www.tunisianet.com.tn/smartphone-tunisie/88721-smartphone-xiaomi-redmi-15c-4go-128go-midnight-black.html
Smartphone XIAOMI Redmi 15C / 4GO / 128GO / MINT GREEN,Xiaomi,REDMI15C-4-128G-VR,429.000,128.0,128,6000.0,6.9,50.0,8.0,4G,Android 15,Octa Core,MINT GREEN,1 an,Oui,"Smartphone XIAOMI Redmi 15C / 4GO / 128GO / MINT GREEN [REDMI15C-4-128G-VR] Double SIM - Écran LCD IPS, Dot Drop 6.9"" - Résolution : 720 x 1600 pixels - Protection : verre Corning Gorilla Glass 3 - Taux de rafraîchissement : 120 Hz - Processeur : MediaTek Helio G81-Ultra (12 nm) Octa-Core - Système d'exploitation : Android 15,HyperOS 2 - RAM : 4Go extensible jusqu'à 8Go - Mémoire 128Go - Appareil photo principal 50MP f/1,8 (grand angle) - Caméra frontale 8MP f/2,0 (grand angle) - Empreinte digit",https://www.tunisianet.com.tn/smartphone-tunisie/88722-smartphone-xiaomi-redmi-15c-4go-128go-mint-green.html
Smartphone XIAOMI Redmi 15C / 4GO / 128GO / TWILIGHT ORANGE,Xiaomi,REDMI15C-4-128G-OR,429.000,128.0,128,6000.0,6.9,50.0,8.0,4G,Android 15,Octa Core,TWILIGHT ORANGE,1 an,Oui,"Smartphone XIAOMI Redmi 15C / 4GO / 128GO / TWILIGHT ORANGE [REDMI15C-4-128G-OR] Double SIM - Écran LCD IPS, Dot Drop 6.9"" - Résolution : 720 x 1600 pixels - Protection : verre Corning Gorilla Glass 3 - Taux de rafraîchissement : 120 Hz - Processeur : MediaTek Helio G81-Ultra (12 nm) Octa-Core - Système d'exploitation : Android 15,HyperOS 2 - RAM : 4Go extensible jusqu'à 8Go - Mémoire 128Go - Appareil photo principal 50MP f/1,8 (grand angle) - Caméra frontale 8MP f/2,0 (grand angle) - Empreinte ",https://www.tunisianet.com.tn/smartphone-tunisie/88724-smartphone-xiaomi-redmi-15c-4go-128go-twilight-orange.html
Smartphone XIAOMI Redmi 15C / 4GO / 128GO / MOONLIGHT BLUE,Xiaomi,REDMI15C-4-128G-BL,429.000,128.0,128,6000.0,6.9,50.0,8.0,4G,Android 15,Octa Core,MOONLIGHT BLUE,1 an,Oui,"Smartphone XIAOMI Redmi 15C / 4GO / 128GO / MOONLIGHT BLUE [REDMI15C-4-128G-BL] Double SIM - Écran LCD IPS, Dot Drop 6.9"" - Résolution : 720 x 1600 pixels - Protection : verre Corning Gorilla Glass 3 - Taux de rafraîchissement : 120 Hz - Processeur : MediaTek Helio G81-Ultra (12 nm) Octa-Core - Système d'exploitation : Android 15,HyperOS 2 - RAM : 4Go extensible jusqu'à 8Go - Mémoire 128Go - Appareil photo principal 50MP f/1,8 (grand angle) - Caméra frontale 8MP f/2,0 (grand angle) - Empreinte d",https://www.tunisianet.com.tn/smartphone-tunisie/88723-smartphone-xiaomi-redmi-15c-4go-128go-moonlight-blue.html
Smartphone Infinix HOT 60i 5G / 4 Go / 128 Go / Noir,Infinix,HOT60I_5G-4-128G-BK,449.000,4.0,128,6000.0,6.75,50.0,8.0,5G,Android 15,MediaTek,Noir,1 an,Oui,"Smartphone Infinix HOT 60i 5G / 4 Go / 128 Go / Noir [HOT60I_5G-4-128G-BK] Écran LCD IPS 6.75"" (720 x 1600 px), 120 Hz - Processeur Mediatek Dimension 6400 (6 nm) - GPU : Mali-G57 MC2 - RAM 4 Go - Stockage : 128 Go - Caméra Principal : 50 MP  f/1,6 (grand angle) | Caméra Avant : 8 MP  f/2.0 (grand angle) - Flash double LED, HDR - Capacité Batterie : 6000 mAh - Chargement Rapide 18 W, Charge inversé 10 W - Réseau : 5G - Wifi, Bluetooth 5.4 - étanche à la poussière et à l'eau : IP64 - Empreinte di",https://www.tunisianet.com.tn/smartphone-tunisie/89536-smartphone-infinix-hot-60i-5g-4-go-128-go-noir.html
Smartphone Infinix HOT 60i 5G / 4 Go / 128 Go / Rouge,Infinix,HOT60I_5G-4-128G-RD,449.000,4.0,128,6000.0,6.75,50.0,8.0,5G,Android 15,MediaTek,Rouge,1 an,Oui,"Smartphone Infinix HOT 60i 5G / 4 Go / 128 Go / Rouge [HOT60I_5G-4-128G-RD] Écran LCD IPS 6.75"" (720 x 1600 px), 120 Hz - Processeur Mediatek Dimension 6400 (6 nm) - GPU : Mali-G57 MC2 - RAM 4 Go - Stockage : 128 Go - Caméra Principal : 50 MP  f/1,6 (grand angle) | Caméra Avant : 8 MP  f/2.0 (grand angle) - Flash double LED, HDR - Capacité Batterie : 6000 mAh - Chargement Rapide 18 W, Charge inversé 10 W - Réseau : 5G - Wifi, Bluetooth 5.4 - étanche à la poussière et à l'eau : IP64 - Empreinte d",https://www.tunisianet.com.tn/smartphone-tunisie/89539-smartphone-infinix-hot-60i-5g-4-go-128-go-rouge.html
